date,code,regime,action,risk_flag,amt,edge_old,final,y_excess,y_hold,y_t1close,amt_pct,auction_strength,liquidity,money,pressure_score,weimai_strength,orderbook,low_cost,theme_strength_t0,market_env_score,cashflow_continuity_score,longtou_score,net_pressure,latest_change_pct,source_evidence_score,auction_amount_wan,net_amount_rank,qiangchou_920_925_rank,qiangchou_last_second_rank,deriv.auc_minus_8xopen,deriv.lowopen_strength,deriv.money_x_liq,deriv.amt_x_auc,xr.amt_pct,xr.auction_strength,xr.liquidity,xr.money,xr.pressure_score,xr.weimai_strength,xr.orderbook,xr.low_cost,xr.theme_strength_t0,xr.market_env_score,xr.cashflow_continuity_score,xr.longtou_score,xr.net_pressure,xr.latest_change_pct,xr.source_evidence_score,xr.auction_amount_wan,xr.net_amount_rank,xr.qiangchou_920_925_rank,xr.qiangchou_last_second_rank,xr.deriv.auc_minus_8xopen,xr.deriv.lowopen_strength,xr.deriv.money_x_liq,xr.deriv.amt_x_auc
2026-06-15,600293,"{'label': 'cold_to_warming', 'reason': 'qx 21.0→37.0', 'qx_t0': 37.0, 'qx_t1': 21.0, 'dt_t0': 1.0, 'kqxy_t0': 0.0, 'sz_t0': 3625.0, 'xd_t0': 1244.0, 'breadth_t0': 0.7445060587389608, 'lbbx_t0': 1.18, 'lbbx_t1': 2.34, 'ztbx_t0': 1.11, 'promo_t0': None, 'ignored_metrics': ['HSLN', 'PB', 'PBBX']}",DROP,1,50.0,11.32,0.0,9.67742,10.81871,1.06667,50.0,8.88,20.0,0.0,0.0,0.0,45.0,89.35,20.0,53.16,45.0,0.0,,0.29,0.0,,,,,6.56,8.88,0.0,4.44,44.48399,41.99288,30.60498,30.60498,30.60498,21.35231,72.24199,80.78292,57.29537,57.29537,45.19573,57.29537,,22.18182,44.83986,,,,,64.72727,84.72727,30.60498,45.5516
2026-06-15,603120,"{'label': 'cold_to_warming', 'reason': 'qx 21.0→37.0', 'qx_t0': 37.0, 'qx_t1': 21.0, 'dt_t0': 1.0, 'kqxy_t0': 0.0, 'sz_t0': 3625.0, 'xd_t0': 1244.0, 'breadth_t0': 0.7445060587389608, 'lbbx_t0': 1.18, 'lbbx_t1': 2.34, 'ztbx_t0': 1.11, 'promo_t0': None, 'ignored_metrics': ['HSLN', 'PB', 'PBBX']}",DROP,1,50.0,11.31,0.0,-3.11203,-8.60345,-5.67616,50.0,8.88,20.0,0.0,0.0,0.0,45.0,89.2,20.0,53.16,45.0,0.0,,0.28,0.0,,,,,6.64,8.88,0.0,4.44,44.83986,42.34875,30.96085,30.96085,30.96085,21.70819,72.59786,79.7153,57.65125,57.65125,45.5516,57.65125,,21.45455,45.19573,,,,,65.09091,85.09091,30.96085,45.90747
2026-06-15,600678,"{'label': 'cold_to_warming', 'reason': 'qx 21.0→37.0', 'qx_t0': 37.0, 'qx_t1': 21.0, 'dt_t0': 1.0, 'kqxy_t0': 0.0, 'sz_t0': 3625.0, 'xd_t0': 1244.0, 'breadth_t0': 0.7445060587389608, 'lbbx_t0': 1.18, 'lbbx_t1': 2.34, 'ztbx_t0': 1.11, 'promo_t0': None, 'ignored_metrics': ['HSLN', 'PB', 'PBBX']}",DROP,1,50.0,11.28,0.0,0.0,5.07937,5.07937,50.0,15.04,20.0,0.0,0.0,18.4,45.0,46.0,20.0,53.16,45.0,0.0,,5.0,4.53,,,,,-24.96,0.0,0.0,7.52,45.19573,71.53025,31.31673,31.31673,31.31673,67.97153,72.95374,21.70819,58.00712,58.00712,45.90747,58.00712,,84.0,90.39146,,,,,16.72727,29.81818,31.31673,76.86833
2026-06-15,002916,"{'label': 'cold_to_warming', 'reason': 'qx 21.0→37.0', 'qx_t0': 37.0, 'qx_t1': 21.0, 'dt_t0': 1.0, 'kqxy_t0': 0.0, 'sz_t0': 3625.0, 'xd_t0': 1244.0, 'breadth_t0': 0.7445060587389608, 'lbbx_t0': 1.18, 'lbbx_t1': 2.34, 'ztbx_t0': 1.11, 'promo_t0': None, 'ignored_metrics': ['HSLN', 'PB', 'PBBX']}",DROP,1,50.0,11.28,0.0,3.3834,4.37254,1.02051,50.0,8.88,20.0,0.0,0.0,9.8,45.0,85.45,20.0,53.16,30.0,0.0,,1.97,0.0,,,,,-6.88,8.88,0.0,4.44,45.5516,42.70463,31.6726,31.6726,31.6726,61.20996,73.30961,69.75089,58.36299,58.36299,6.40569,58.36299,,48.0,45.5516,,,,,33.45455,85.45455,31.6726,46.26335
2026-06-15,600575,"{'label': 'cold_to_warming', 'reason': 'qx 21.0→37.0', 'qx_t0': 37.0, 'qx_t1': 21.0, 'dt_t0': 1.0, 'kqxy_t0': 0.0, 'sz_t0': 3625.0, 'xd_t0': 1244.0, 'breadth_t0': 0.7445060587389608, 'lbbx_t0': 1.18, 'lbbx_t1': 2.34, 'ztbx_t0': 1.11, 'promo_t0': None, 'ignored_metrics': ['HSLN', 'PB', 'PBBX']}",DROP,1,50.0,11.26,0.0,-3.00752,,,50.0,8.88,20.0,0.0,0.0,0.0,45.0,88.75,20.0,53.16,45.0,0.0,,0.25,0.0,,,,,6.88,8.88,0.0,4.44,45.90747,43.0605,32.02847,32.02847,32.02847,22.06406,73.66548,79.00356,58.71886,58.71886,46.26335,58.71886,,20.72727,45.90747,,,,,66.54545,85.81818,32.02847,46.61922
2026-06-15,600847,"{'label': 'cold_to_warming', 'reason': 'qx 21.0→37.0', 'qx_t0': 37.0, 'qx_t1': 21.0, 'dt_t0': 1.0, 'kqxy_t0': 0.0, 'sz_t0': 3625.0, 'xd_t0': 1244.0, 'breadth_t0': 0.7445060587389608, 'lbbx_t0': 1.18, 'lbbx_t1': 2.34, 'ztbx_t0': 1.11, 'promo_t0': None, 'ignored_metrics': ['HSLN', 'PB', 'PBBX']}",DROP,1,50.0,11.19,0.0,-5.08475,-8.78334,-3.90679,50.0,8.88,20.0,0.0,0.0,0.0,45.0,88.0,20.0,53.16,45.0,0.0,,0.2,0.0,,,,,7.28,8.88,0.0,4.44,46.26335,43.41637,32.38434,32.38434,32.38434,22.41993,74.02135,76.15658,59.07473,59.07473,46.61922,59.07473,,19.27273,46.26335,,,,,67.63636,86.18182,32.38434,46.97509
2026-06-15,002407,"{'label': 'cold_to_warming', 'reason': 'qx 21.0→37.0', 'qx_t0': 37.0, 'qx_t1': 21.0, 'dt_t0': 1.0, 'kqxy_t0': 0.0, 'sz_t0': 3625.0, 'xd_t0': 1244.0, 'breadth_t0': 0.7445060587389608, 'lbbx_t0': 1.18, 'lbbx_t1': 2.34, 'ztbx_t0': 1.11, 'promo_t0': None, 'ignored_metrics': ['HSLN', 'PB', 'PBBX']}",DROP,1,50.0,11.19,0.0,2.16789,0.12729,-2.01794,50.0,7.77,20.0,0.0,0.0,0.4,45.0,70.3,20.0,53.16,80.0,0.0,,-0.98,0.11,,,,,15.61,7.77,0.0,3.885,46.61922,23.13167,32.74021,32.74021,32.74021,46.97509,74.37722,44.83986,59.4306,59.4306,98.22064,59.4306,,8.0,82.56228,,,,,81.45455,68.0,32.74021,25.97865
2026-06-15,603118,"{'label': 'cold_to_warming', 'reason': 'qx 21.0→37.0', 'qx_t0': 37.0, 'qx_t1': 21.0, 'dt_t0': 1.0, 'kqxy_t0': 0.0, 'sz_t0': 3625.0, 'xd_t0': 1244.0, 'breadth_t0': 0.7445060587389608, 'lbbx_t0': 1.18, 'lbbx_t1': 2.34, 'ztbx_t0': 1.11, 'promo_t0': None, 'ignored_metrics': ['HSLN', 'PB', 'PBBX']}",DROP,1,50.0,11.17,0.0,2.79605,4.44265,1.65094,50.0,8.88,20.0,0.0,0.0,0.0,45.0,87.85,20.0,53.16,45.0,0.0,,1.81,0.0,,,,,-5.6,8.88,0.0,4.44,46.97509,43.77224,33.09609,33.09609,33.09609,22.7758,74.7331,75.44484,59.78648,59.78648,46.97509,59.78648,,44.72727,46.61922,,,,,36.36364,86.54545,33.09609,47.33096
2026-06-15,603690,"{'label': 'cold_to_warming', 'reason': 'qx 21.0→37.0', 'qx_t0': 37.0, 'qx_t1': 21.0, 'dt_t0': 1.0, 'kqxy_t0': 0.0, 'sz_t0': 3625.0, 'xd_t0': 1244.0, 'breadth_t0': 0.7445060587389608, 'lbbx_t0': 1.18, 'lbbx_t1': 2.34, 'ztbx_t0': 1.11, 'promo_t0': None, 'ignored_metrics': ['HSLN', 'PB', 'PBBX']}",DROP,1,50.0,11.14,0.0,0.5997,4.93601,4.3257,50.0,13.38,20.0,0.0,0.0,0.0,45.0,77.35,20.0,53.16,45.0,0.0,,2.51,0.0,,,,,-6.7,0.0,0.0,6.69,47.33096,60.49822,33.45196,33.45196,33.45196,23.13167,75.08897,54.4484,60.14235,60.14235,47.33096,60.14235,,57.45455,46.97509,,,,,34.18182,30.18182,33.45196,65.8363
2026-06-15,000695,"{'label': 'cold_to_warming', 'reason': 'qx 21.0→37.0', 'qx_t0': 37.0, 'qx_t1': 21.0, 'dt_t0': 1.0, 'kqxy_t0': 0.0, 'sz_t0': 3625.0, 'xd_t0': 1244.0, 'breadth_t0': 0.7445060587389608, 'lbbx_t0': 1.18, 'lbbx_t1': 2.34, 'ztbx_t0': 1.11, 'promo_t0': None, 'ignored_metrics': ['HSLN', 'PB', 'PBBX']}",DROP,1,50.0,11.11,0.0,-0.15408,1.15385,1.30971,50.0,8.88,20.0,0.0,0.0,0.0,45.0,87.25,20.0,53.16,45.0,0.0,,0.15,0.0,,,,,7.68,8.88,0.0,4.44,47.68683,44.12811,33.80783,33.80783,33.80783,23.48754,75.44484,74.02135,60.49822,60.49822,47.68683,60.49822,,18.18182,47.33096,,,,,68.72727,86.90909,33.80783,47.68683
2026-06-15,002935,"{'label': 'cold_to_warming', 'reason': 'qx 21.0→37.0', 'qx_t0': 37.0, 'qx_t1': 21.0, 'dt_t0': 1.0, 'kqxy_t0': 0.0, 'sz_t0': 3625.0, 'xd_t0': 1244.0, 'breadth_t0': 0.7445060587389608, 'lbbx_t0': 1.18, 'lbbx_t1': 2.34, 'ztbx_t0': 1.11, 'promo_t0': None, 'ignored_metrics': ['HSLN', 'PB', 'PBBX']}",DROP,1,50.0,11.1,0.0,1.30631,,,50.0,6.88,20.0,0.0,0.0,16.6,45.0,71.5,20.0,53.16,45.0,0.0,,-0.9,0.0,,,,,14.08,6.88,0.0,3.44,48.0427,15.30249,34.1637,34.1637,34.1637,67.25979,75.80071,47.33096,60.85409,60.85409,48.0427,60.85409,,9.09091,47.68683,,,,,77.45455,60.72727,34.1637,17.43772
2026-06-15,002307,"{'label': 'cold_to_warming', 'reason': 'qx 21.0→37.0', 'qx_t0': 37.0, 'qx_t1': 21.0, 'dt_t0': 1.0, 'kqxy_t0': 0.0, 'sz_t0': 3625.0, 'xd_t0': 1244.0, 'breadth_t0': 0.7445060587389608, 'lbbx_t0': 1.18, 'lbbx_t1': 2.34, 'ztbx_t0': 1.11, 'promo_t0': None, 'ignored_metrics': ['HSLN', 'PB', 'PBBX']}",DROP,1,50.0,10.99,0.0,0.55249,,,50.0,8.88,20.0,0.0,0.0,0.0,45.0,86.05,20.0,53.16,45.0,0.0,,1.93,0.0,,,,,-6.56,8.88,0.0,4.44,48.39858,44.48399,34.51957,34.51957,34.51957,23.84342,76.15658,71.53025,61.20996,61.20996,48.39858,61.20996,,46.90909,48.0427,,,,,34.54545,87.27273,34.51957,48.0427
2026-06-15,000831,"{'label': 'cold_to_warming', 'reason': 'qx 21.0→37.0', 'qx_t0': 37.0, 'qx_t1': 21.0, 'dt_t0': 1.0, 'kqxy_t0': 0.0, 'sz_t0': 3625.0, 'xd_t0': 1244.0, 'breadth_t0': 0.7445060587389608, 'lbbx_t0': 1.18, 'lbbx_t1': 2.34, 'ztbx_t0': 1.11, 'promo_t0': None, 'ignored_metrics': ['HSLN', 'PB', 'PBBX']}",DROP,1,50.0,10.97,0.0,4.19343,8.77788,4.40068,50.0,8.88,20.0,0.0,0.0,7.4,45.0,85.3,20.0,53.16,30.0,0.0,,0.02,0.0,,,,,8.72,8.88,0.0,4.44,48.75445,44.83986,34.87544,34.87544,34.87544,56.58363,76.51246,69.39502,61.56584,61.56584,6.76157,61.56584,,16.72727,48.39858,,,,,70.90909,87.63636,34.87544,48.39858
2026-06-15,600962,"{'label': 'cold_to_warming', 'reason': 'qx 21.0→37.0', 'qx_t0': 37.0, 'qx_t1': 21.0, 'dt_t0': 1.0, 'kqxy_t0': 0.0, 'sz_t0': 3625.0, 'xd_t0': 1244.0, 'breadth_t0': 0.7445060587389608, 'lbbx_t0': 1.18, 'lbbx_t1': 2.34, 'ztbx_t0': 1.11, 'promo_t0': None, 'ignored_metrics': ['HSLN', 'PB', 'PBBX']}",DROP,1,50.0,10.96,0.0,-4.04426,-6.77395,-2.92284,50.0,8.88,20.0,0.0,0.0,0.0,45.0,85.75,20.0,53.16,45.0,0.0,,1.95,0.0,,,,,-6.72,8.88,0.0,4.44,49.11032,45.19573,35.23132,35.23132,35.23132,24.19929,76.86833,70.46263,61.92171,61.92171,48.75445,61.92171,,47.63636,48.75445,,,,,33.81818,88.0,35.23132,48.75445
2026-06-15,603507,"{'label': 'cold_to_warming', 'reason': 'qx 21.0→37.0', 'qx_t0': 37.0, 'qx_t1': 21.0, 'dt_t0': 1.0, 'kqxy_t0': 0.0, 'sz_t0': 3625.0, 'xd_t0': 1244.0, 'breadth_t0': 0.7445060587389608, 'lbbx_t0': 1.18, 'lbbx_t1': 2.34, 'ztbx_t0': 1.11, 'promo_t0': None, 'ignored_metrics': ['HSLN', 'PB', 'PBBX']}",DROP,1,50.0,10.91,0.0,1.50644,3.25507,1.76177,50.0,13.38,20.0,0.0,0.0,0.0,45.0,75.1,20.0,53.16,45.0,0.0,,2.66,0.0,,,,,-7.9,0.0,0.0,6.69,49.46619,60.85409,35.58719,35.58719,35.58719,24.55516,77.2242,51.9573,62.27758,62.27758,49.11032,62.27758,,58.90909,49.11032,,,,,32.36364,30.54545,35.58719,66.19217
2026-06-15,002440,"{'label': 'cold_to_warming', 'reason': 'qx 21.0→37.0', 'qx_t0': 37.0, 'qx_t1': 21.0, 'dt_t0': 1.0, 'kqxy_t0': 0.0, 'sz_t0': 3625.0, 'xd_t0': 1244.0, 'breadth_t0': 0.7445060587389608, 'lbbx_t0': 1.18, 'lbbx_t1': 2.34, 'ztbx_t0': 1.11, 'promo_t0': None, 'ignored_metrics': ['HSLN', 'PB', 'PBBX']}",DROP,1,50.0,10.81,0.0,4.29989,1.35558,-2.60521,50.0,13.38,20.0,0.0,0.0,28.6,45.0,39.43,20.0,53.16,45.0,0.0,,5.73,0.0,,,,,-32.46,0.0,0.0,6.69,49.82206,61.20996,35.94306,35.94306,35.94306,79.00356,77.58007,13.16726,62.63345,62.63345,49.46619,62.63345,,88.36364,49.46619,,,,,8.72727,30.90909,35.94306,66.54804
2026-06-15,002559,"{'label': 'cold_to_warming', 'reason': 'qx 21.0→37.0', 'qx_t0': 37.0, 'qx_t1': 21.0, 'dt_t0': 1.0, 'kqxy_t0': 0.0, 'sz_t0': 3625.0, 'xd_t0': 1244.0, 'breadth_t0': 0.7445060587389608, 'lbbx_t0': 1.18, 'lbbx_t1': 2.34, 'ztbx_t0': 1.11, 'promo_t0': None, 'ignored_metrics': ['HSLN', 'PB', 'PBBX']}",DROP,1,50.0,10.78,0.0,3.7037,6.1792,2.48509,50.0,13.38,20.0,0.0,0.0,0.0,45.0,73.75,20.0,53.16,45.0,0.0,,2.75,0.0,,,,,-8.62,0.0,0.0,6.69,50.17794,61.56584,36.29893,36.29893,36.29893,24.91103,77.93594,51.24555,62.98932,62.98932,49.82206,62.98932,,60.0,49.82206,,,,,31.63636,31.27273,36.29893,66.90391
2026-06-15,002155,"{'label': 'cold_to_warming', 'reason': 'qx 21.0→37.0', 'qx_t0': 37.0, 'qx_t1': 21.0, 'dt_t0': 1.0, 'kqxy_t0': 0.0, 'sz_t0': 3625.0, 'xd_t0': 1244.0, 'breadth_t0': 0.7445060587389608, 'lbbx_t0': 1.18, 'lbbx_t1': 2.34, 'ztbx_t0': 1.11, 'promo_t0': None, 'ignored_metrics': ['HSLN', 'PB', 'PBBX']}",DROP,1,50.0,10.74,0.0,2.76517,6.48519,3.7037,50.0,13.38,20.0,0.0,0.0,4.0,45.0,68.5,20.0,53.16,45.0,0.0,,3.1,0.0,,,,,-11.42,0.0,0.0,6.69,50.53381,61.92171,36.6548,36.6548,36.6548,50.53381,78.29181,42.34875,63.3452,63.3452,50.17794,63.3452,,66.54545,50.17794,,,,,26.54545,31.63636,36.6548,67.25979
2026-06-15,600330,"{'label': 'cold_to_warming', 'reason': 'qx 21.0→37.0', 'qx_t0': 37.0, 'qx_t1': 21.0, 'dt_t0': 1.0, 'kqxy_t0': 0.0, 'sz_t0': 3625.0, 'xd_t0': 1244.0, 'breadth_t0': 0.7445060587389608, 'lbbx_t0': 1.18, 'lbbx_t1': 2.34, 'ztbx_t0': 1.11, 'promo_t0': None, 'ignored_metrics': ['HSLN', 'PB', 'PBBX']}",DROP,1,50.0,10.68,0.0,6.33628,11.11492,4.68649,50.0,13.38,20.0,0.0,0.0,0.0,45.0,67.15,20.0,53.16,55.0,0.0,,3.19,0.0,,,,,-12.14,0.0,0.0,6.69,50.88968,62.27758,37.01068,37.01068,37.01068,25.2669,78.64769,41.28114,63.70107,63.70107,85.40925,63.70107,,67.27273,50.53381,,,,,25.09091,32.0,37.01068,67.61566
2026-06-15,001896,"{'label': 'cold_to_warming', 'reason': 'qx 21.0→37.0', 'qx_t0': 37.0, 'qx_t1': 21.0, 'dt_t0': 1.0, 'kqxy_t0': 0.0, 'sz_t0': 3625.0, 'xd_t0': 1244.0, 'breadth_t0': 0.7445060587389608, 'lbbx_t0': 1.18, 'lbbx_t1': 2.34, 'ztbx_t0': 1.11, 'promo_t0': None, 'ignored_metrics': ['HSLN', 'PB', 'PBBX']}",DROP,1,50.0,10.64,0.0,6.42202,3.56808,-2.81938,50.0,6.88,20.0,0.0,0.0,26.4,45.0,49.47,20.0,53.16,55.0,0.0,,-2.29,0.0,,,,,25.2,6.88,0.0,3.44,51.24555,15.65836,37.36655,37.36655,37.36655,75.44484,79.00356,27.75801,64.05694,64.05694,85.76512,64.05694,,5.09091,50.88968,,,,,87.63636,61.09091,37.36655,17.79359
2026-06-15,603629,"{'label': 'cold_to_warming', 'reason': 'qx 21.0→37.0', 'qx_t0': 37.0, 'qx_t1': 21.0, 'dt_t0': 1.0, 'kqxy_t0': 0.0, 'sz_t0': 3625.0, 'xd_t0': 1244.0, 'breadth_t0': 0.7445060587389608, 'lbbx_t0': 1.18, 'lbbx_t1': 2.34, 'ztbx_t0': 1.11, 'promo_t0': None, 'ignored_metrics': ['HSLN', 'PB', 'PBBX']}",DROP,1,50.0,10.42,0.0,10.00986,7.20389,-2.55123,50.0,6.88,20.0,0.0,0.0,0.0,45.0,84.85,20.0,53.16,45.0,0.0,,-0.01,0.0,,,,,6.96,6.88,0.0,3.44,51.60142,16.01423,37.72242,37.72242,37.72242,25.62278,79.35943,65.8363,64.41281,64.41281,50.53381,64.41281,,14.90909,51.24555,,,,,66.90909,61.45455,37.72242,18.14947
2026-06-15,600458,"{'label': 'cold_to_warming', 'reason': 'qx 21.0→37.0', 'qx_t0': 37.0, 'qx_t1': 21.0, 'dt_t0': 1.0, 'kqxy_t0': 0.0, 'sz_t0': 3625.0, 'xd_t0': 1244.0, 'breadth_t0': 0.7445060587389608, 'lbbx_t0': 1.18, 'lbbx_t1': 2.34, 'ztbx_t0': 1.11, 'promo_t0': None, 'ignored_metrics': ['HSLN', 'PB', 'PBBX']}",DROP,1,50.0,10.36,0.0,-0.31908,9.65517,10.0,50.0,8.88,20.0,0.0,0.0,0.0,45.0,88.15,20.0,53.16,30.0,0.0,,1.79,0.0,,,,,-5.44,8.88,0.0,4.44,51.9573,45.5516,38.07829,38.07829,38.07829,25.97865,79.7153,76.51246,64.76868,64.76868,7.11744,64.76868,,43.63636,51.60142,,,,,37.09091,88.36364,38.07829,49.11032
2026-06-15,000958,"{'label': 'cold_to_warming', 'reason': 'qx 21.0→37.0', 'qx_t0': 37.0, 'qx_t1': 21.0, 'dt_t0': 1.0, 'kqxy_t0': 0.0, 'sz_t0': 3625.0, 'xd_t0': 1244.0, 'breadth_t0': 0.7445060587389608, 'lbbx_t0': 1.18, 'lbbx_t1': 2.34, 'ztbx_t0': 1.11, 'promo_t0': None, 'ignored_metrics': ['HSLN', 'PB', 'PBBX']}",DROP,1,50.0,10.36,0.0,3.74415,-0.94192,-4.53858,50.0,6.88,20.0,0.0,0.0,7.0,45.0,75.7,20.0,53.16,45.0,0.0,,-0.62,0.0,,,,,11.84,6.88,0.0,3.44,52.31317,16.37011,38.43416,38.43416,38.43416,55.87189,80.07117,52.66904,65.12456,65.12456,50.88968,65.12456,,9.81818,51.9573,,,,,75.63636,61.81818,38.43416,18.50534
2026-06-15,000960,"{'label': 'cold_to_warming', 'reason': 'qx 21.0→37.0', 'qx_t0': 37.0, 'qx_t1': 21.0, 'dt_t0': 1.0, 'kqxy_t0': 0.0, 'sz_t0': 3625.0, 'xd_t0': 1244.0, 'breadth_t0': 0.7445060587389608, 'lbbx_t0': 1.18, 'lbbx_t1': 2.34, 'ztbx_t0': 1.11, 'promo_t0': None, 'ignored_metrics': ['HSLN', 'PB', 'PBBX']}",DROP,1,50.0,10.31,28.75,6.74635,7.09877,0.53114,50.0,13.38,20.0,0.0,0.0,2.6,45.0,65.95,20.0,53.16,45.0,0.0,,3.27,0.0,,,,,-12.78,0.0,0.0,6.69,52.66904,62.63345,38.79004,38.79004,38.79004,48.75445,80.42705,40.5694,65.48043,65.48043,51.24555,65.48043,,68.0,52.31317,,,,,24.0,32.36364,38.79004,67.97153
2026-06-15,688163,"{'label': 'cold_to_warming', 'reason': 'qx 21.0→37.0', 'qx_t0': 37.0, 'qx_t1': 21.0, 'dt_t0': 1.0, 'kqxy_t0': 0.0, 'sz_t0': 3625.0, 'xd_t0': 1244.0, 'breadth_t0': 0.7445060587389608, 'lbbx_t0': 1.18, 'lbbx_t1': 2.34, 'ztbx_t0': 1.11, 'promo_t0': None, 'ignored_metrics': ['HSLN', 'PB', 'PBBX']}",DROP,1,50.0,10.3,0.0,2.77531,,,50.0,6.88,20.0,0.0,0.0,0.0,45.0,83.65,20.0,53.16,45.0,0.0,,-0.09,0.0,,,,,7.6,6.88,0.0,3.44,53.02491,16.72598,39.14591,39.14591,39.14591,26.33452,80.78292,63.3452,65.8363,65.8363,51.60142,65.8363,,13.81818,52.66904,,,,,68.0,62.18182,39.14591,18.86121
2026-06-15,603998,"{'label': 'cold_to_warming', 'reason': 'qx 21.0→37.0', 'qx_t0': 37.0, 'qx_t1': 21.0, 'dt_t0': 1.0, 'kqxy_t0': 0.0, 'sz_t0': 3625.0, 'xd_t0': 1244.0, 'breadth_t0': 0.7445060587389608, 'lbbx_t0': 1.18, 'lbbx_t1': 2.34, 'ztbx_t0': 1.11, 'promo_t0': None, 'ignored_metrics': ['HSLN', 'PB', 'PBBX']}",DROP,1,50.0,10.29,0.0,-1.31712,-3.14402,-1.84995,50.0,6.88,20.0,0.0,0.0,0.0,45.0,83.5,20.0,53.16,45.0,0.0,,-0.1,0.0,,,,,7.68,6.88,0.0,3.44,53.38078,17.08185,39.50178,39.50178,39.50178,26.69039,81.13879,62.98932,66.19217,66.19217,51.9573,66.19217,,13.45455,53.02491,,,,,68.36364,62.54545,39.50178,19.21708
2026-06-15,002297,"{'label': 'cold_to_warming', 'reason': 'qx 21.0→37.0', 'qx_t0': 37.0, 'qx_t1': 21.0, 'dt_t0': 1.0, 'kqxy_t0': 0.0, 'sz_t0': 3625.0, 'xd_t0': 1244.0, 'breadth_t0': 0.7445060587389608, 'lbbx_t0': 1.18, 'lbbx_t1': 2.34, 'ztbx_t0': 1.11, 'promo_t0': None, 'ignored_metrics': ['HSLN', 'PB', 'PBBX']}",DROP,1,50.0,10.27,0.0,5.34759,9.13242,3.4632,50.0,6.88,20.0,0.0,0.0,24.0,45.0,48.63,20.0,53.16,55.0,0.0,,-2.41,0.0,,,,,26.16,6.88,0.0,3.44,53.73665,17.43772,39.85765,39.85765,39.85765,71.53025,81.49466,26.69039,66.54804,66.54804,86.121,66.54804,,4.72727,53.38078,,,,,89.09091,62.90909,39.85765,19.57295
2026-06-15,001301,"{'label': 'cold_to_warming', 'reason': 'qx 21.0→37.0', 'qx_t0': 37.0, 'qx_t1': 21.0, 'dt_t0': 1.0, 'kqxy_t0': 0.0, 'sz_t0': 3625.0, 'xd_t0': 1244.0, 'breadth_t0': 0.7445060587389608, 'lbbx_t0': 1.18, 'lbbx_t1': 2.34, 'ztbx_t0': 1.11, 'promo_t0': None, 'ignored_metrics': ['HSLN', 'PB', 'PBBX']}",DROP,1,50.0,10.26,0.0,3.0967,5.36154,2.19303,50.0,6.88,20.0,0.0,0.0,0.0,45.0,83.2,20.0,53.16,45.0,0.0,,-0.12,0.0,,,,,7.84,6.88,0.0,3.44,54.09253,17.79359,40.21352,40.21352,40.21352,27.04626,81.85053,62.27758,66.90391,66.90391,52.31317,66.90391,,12.72727,53.73665,,,,,69.09091,63.27273,40.21352,19.92883
2026-06-15,600886,"{'label': 'cold_to_warming', 'reason': 'qx 21.0→37.0', 'qx_t0': 37.0, 'qx_t1': 21.0, 'dt_t0': 1.0, 'kqxy_t0': 0.0, 'sz_t0': 3625.0, 'xd_t0': 1244.0, 'breadth_t0': 0.7445060587389608, 'lbbx_t0': 1.18, 'lbbx_t1': 2.34, 'ztbx_t0': 1.11, 'promo_t0': None, 'ignored_metrics': ['HSLN', 'PB', 'PBBX']}",DROP,1,50.0,10.12,0.0,-1.49679,,,50.0,6.88,20.0,0.0,0.0,0.0,45.0,81.85,20.0,53.16,45.0,0.0,,-0.21,0.0,,,,,8.56,6.88,0.0,3.44,54.4484,18.14947,40.5694,40.5694,40.5694,27.40214,82.20641,59.4306,67.25979,67.25979,52.66904,67.25979,,11.63636,54.09253,,,,,70.18182,63.63636,40.5694,20.2847
2026-06-15,301150,"{'label': 'cold_to_warming', 'reason': 'qx 21.0→37.0', 'qx_t0': 37.0, 'qx_t1': 21.0, 'dt_t0': 1.0, 'kqxy_t0': 0.0, 'sz_t0': 3625.0, 'xd_t0': 1244.0, 'breadth_t0': 0.7445060587389608, 'lbbx_t0': 1.18, 'lbbx_t1': 2.34, 'ztbx_t0': 1.11, 'promo_t0': None, 'ignored_metrics': ['HSLN', 'PB', 'PBBX']}",DROP,1,50.0,10.12,0.0,8.28633,13.5625,5.19105,50.0,13.38,20.0,0.0,0.0,11.0,45.0,53.92,20.0,53.16,45.0,0.0,,4.12,0.0,,,,,-19.58,0.0,0.0,6.69,54.80427,62.98932,40.92527,40.92527,40.92527,63.3452,82.56228,32.02847,67.61566,67.61566,53.02491,67.61566,,76.36364,54.4484,,,,,20.36364,32.72727,40.92527,68.3274
2026-06-15,603536,"{'label': 'cold_to_warming', 'reason': 'qx 21.0→37.0', 'qx_t0': 37.0, 'qx_t1': 21.0, 'dt_t0': 1.0, 'kqxy_t0': 0.0, 'sz_t0': 3625.0, 'xd_t0': 1244.0, 'breadth_t0': 0.7445060587389608, 'lbbx_t0': 1.18, 'lbbx_t1': 2.34, 'ztbx_t0': 1.11, 'promo_t0': None, 'ignored_metrics': ['HSLN', 'PB', 'PBBX']}",DROP,1,50.0,10.11,0.0,-2.34375,-2.46085,-0.11455,50.0,6.88,20.0,0.0,0.0,0.0,45.0,81.7,20.0,53.16,45.0,0.0,,-0.22,0.0,,,,,8.64,6.88,0.0,3.44,55.16014,18.50534,41.28114,41.28114,41.28114,27.75801,82.91815,58.71886,67.97153,67.97153,53.38078,67.97153,,11.27273,54.80427,,,,,70.54545,64.0,41.28114,20.64057
